created_at,text,coordinates,hashtags
2020-05-24 21:46:42,@mr_nit Weber Kettle for me im into pulled pork and slow-cooked,,[]
2020-05-24 21:46:43,@NottFree 💕💋,,[]
2020-05-24 21:46:44,@uribegd Va. Ya que,,[]
2020-05-24 21:46:44,Jajajajajajajaja la vie en rose,,[]
2020-05-24 21:46:44,@hdemauleon Pendejo que no sabe leer.,,[]
2020-05-24 21:46:44,Pagando deudas. https://t.co/M8PDIeTOeK,,[]
2020-05-24 21:46:45,@Cruzamaranta @cevalloslaura @MariaEl95097388 @sophie_sant @EEYYYAA @MacloviaMontoy3 @LaMithril @BeanaNova @Veliscv… https://t.co/PkMvf8S0xP,,[]
2020-05-24 21:46:46,@OtrasLecturas Gracias.,,[]
2020-05-24 21:46:48,@christianbleu ????????,,[]
2020-05-24 21:46:48,EE.UU. realiza ejercicios militares con fuego real en el golfo Pérsico en plena tensión con Irán  https://t.co/ZIC1Ae81QG,,[]
2020-05-24 21:46:48,"“No somos trogloditas”, defiende Bartlett acuerdo. Afirma que las empresas distorsionan RATA INMUNDA  ANIMAL RASTRE… https://t.co/PmaOzvmzhW",,[]
2020-05-24 21:46:49,Es bonito porque ya encontré quien y es mutuo...,,[]
2020-05-24 21:46:49,@FabianElDeMich Jajajaja y de casualidad no solicita una cuota de recuperación?,,[]
2020-05-24 21:46:50,"Mentalmente aquí 🌊✨

•
•
•
•
•
•
•

#travelgram #instatravel #trip #travelling #mexico #cancun #palmtrees… https://t.co/bZPmsxEAbZ","{'type': 'Point', 'coordinates': [-86.7760902, 21.0717838]}","[{'text': 'travelgram', 'indices': [36, 47]}, {'text': 'instatravel', 'indices': [48, 60]}, {'text': 'trip', 'indices': [61, 66]}, {'text': 'travelling', 'indices': [67, 78]}, {'text': 'mexico', 'indices': [79, 86]}, {'text': 'cancun', 'indices': [87, 94]}, {'text': 'palmtrees', 'indices': [95, 105]}]"
2020-05-24 21:46:50,"@ChuckCallesto Here comes the Judge, here comes the judge finally order in the Court.",,[]
